country,iso3,g.whoregion,row.rank.ret,year.ret,source.ret,all.areas.covered.ret,area.desc.ret,surv.quality.ret,dst.rlt.ret,mdr.ret,mdr.ret.pcnt,mdr.ret.pcnt.lo,mdr.ret.pcnt.hi,dr.r.nh.ret,dr.r.nh.ret.pcnt,dr.r.nh.ret.pcnt.lo,dr.r.nh.ret.pcnt.hi,xpert.ret,xpert.dr.r.ret,xpert.dr.r.ret.pcnt,xpert.dr.r.ret.pcnt.lo,xpert.dr.r.ret.pcnt.hi,r.rlt.ret,rr.ret,rr.ret.pcnt,rr.ret.pcnt.lo,rr.ret.pcnt.hi,dst.rlt.hr.ret,dst.rlt.hr.ret.pcnt,dst.rlt.hr.ret.pcnt.lo,dst.rlt.hr.ret.pcnt.hi,dst.rlt.rr.ret,dst.rlt.rr.ret.pcnt,dst.rlt.rr.ret.pcnt.lo,dst.rlt.rr.ret.pcnt.hi,dr.h.nr.ret,dr.h.nr.ret.pcnt,dr.h.nr.ret.pcnt.lo,dr.h.nr.ret.pcnt.hi
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,20,2000,Surveillance,1,,A,237,10,,,,3,,,,,,,,,,,,,,,,,,,,,,15,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,21,1999,Surveillance,1,,A,220,6,,,,2,,,,,,,,,,,,,,,,,,,,,,4,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,22,1997,Surveillance,1,,A,189,25,,,,0,,,,,,,,,,,,,,,,,,,,,,14,,,
United Kingdom of Great Britain and Northern Ireland,GBR,EUR,23,1995,Surveillance,1,,A,148,25,,,,1,,,,,,,,,,,,,,,,,,,,,,19,,,
Georgia,GEO,EUR,1,2024,Surveillance,1,,A,159,40,,,,,,,,,,,,,221,44,,,,56,,,,41,,,,,,,
Georgia,GEO,EUR,2,2023,Surveillance,1,,A,176,49,,,,,,,,,,,,,247,59,,,,65,,,,52,,,,,,,
Georgia,GEO,EUR,3,2022,Surveillance,1,,A,177,53,,,,,,,,,,,,,254,60,,,,72,,,,55,,,,,,,
Georgia,GEO,EUR,4,2021,Surveillance,1,,A,177,62,,,,,,,,,,,,,267,79,,,,83,,,,64,,,,,,,
Georgia,GEO,EUR,5,2020,Surveillance,1,,A,212,65,,,,,,,,,,,,,291,77,,,,87,,,,68,,,,,,,
Georgia,GEO,EUR,6,2019,Surveillance,1,,A,294,108,,,,,,,,,,,,,433,139,,,,125,,,,115,,,,,,,
Georgia,GEO,EUR,7,2018,Surveillance,1,,A,222,74,,,,,,,,,,,,,443,137,,,,92,,,,79,,,,,,,
Georgia,GEO,EUR,8,2017,Surveillance,1,,A,375,133,,,,,,,,,,,,,537,161,,,,162,,,,135,,,,,,,
Georgia,GEO,EUR,9,2016,Surveillance,1,,A,405,154,,,,5,,,,218,33,,,,,,,,,,,,,,,,,30,,,
Georgia,GEO,EUR,10,2015,Surveillance,1,,A,479,186,,,,4,,,,144,15,,,,,,,,,,,,,,,,,51,,,
Georgia,GEO,EUR,11,2014,Surveillance,1,,A,503,197,,,,7,,,,122,12,,,,,,,,,,,,,,,,,48,,,
Georgia,GEO,EUR,12,2013,Surveillance,1,,A,527,201,,,,0,,,,,,,,,,,,,,,,,,,,,,52,,,
Georgia,GEO,EUR,13,2012,Surveillance,1,,A,541,169,,,,3,,,,,,,,,,,,,,,,,,,,,,58,,,
Georgia,GEO,EUR,14,2011,Surveillance,1,,A,675,214,,,,9,,,,,,,,,,,,,,,,,,,,,,83,,,
Georgia,GEO,EUR,15,2010,Surveillance,1,,A,558,171,,,,3,,,,,,,,,,,,,,,,,,,,,,75,,,
Georgia,GEO,EUR,16,2009,Surveillance,1,,A,594,185,,,,4,,,,,,,,,,,,,,,,,,,,,,85,,,
Georgia,GEO,EUR,17,2006,Survey,1,,A,515,,27.38,23.04,32.29,,1.17,0.43,2.54,,,,,,,,,,,,,,,,,,,,19.81,16.14,24.04
Ghana,GHA,AFR,1,2024,Surveillance,1,,A,796,5,,,,,,,,,,,,,796,17,,,,12,,,,17,,,,,,,
Ghana,GHA,AFR,2,2023,Surveillance,1,,A,881,3,,,,,,,,,,,,,881,25,,,,8,,,,25,,,,,,,
Ghana,GHA,AFR,3,2022,Surveillance,1,,A,66,4,,,,,,,,,,,,,730,33,,,,7,,,,33,,,,,,,
Ghana,GHA,AFR,4,2021,Surveillance,1,,A,30,12,,,,,,,,,,,,,618,30,,,,12,,,,30,,,,,,,
Ghana,GHA,AFR,5,2020,Surveillance,1,,A,619,9,,,,,,,,,,,,,619,30,,,,11,,,,30,,,,,,,
Ghana,GHA,AFR,6,2019,Surveillance,1,,A,37,37,,,,,,,,,,,,,624,37,,,,37,,,,37,,,,,,,
Ghana,GHA,AFR,7,2018,Surveillance,1,,A,136,50,,,,,,,,,,,,,850,136,,,,50,,,,50,,,,,,,
Ghana,GHA,AFR,8,2017,Surveillance,1,,R,146,37,,,,,,,,,,,,,862,146,,,,37,,,,37,,,,,,,
Ghana,GHA,AFR,9,2017,Survey,1,,A,,,,,,,,,,73,,7.0,0.6,13.3,,,,,,,,,,,,,,,,,
Ghana,GHA,AFR,10,2015,Surveillance,1,,R,84,71,,,,0,,,,901,0,,,,,,,,,,,,,,,,,16,,,
Guinea,GIN,AFR,1,2023,Surveillance,1,,R,33,29,,,,,,,,,,,,,418,77,,,,29,,,,33,,,,,,,
Guinea,GIN,AFR,2,2021,Surveillance,1,,R,171,147,,,,,,,,,,,,,338,165,,,,148,,,,165,,,,,,,
Guinea,GIN,AFR,3,2019,Surveillance,1,,R,213,88,,,,,,,,,,,,,415,208,,,,90,,,,208,,,,,,,
Guinea,GIN,AFR,4,2018,Surveillance,1,,R,126,126,,,,,,,,,,,,,542,182,,,,126,,,,126,,,,,,,
Gambia,GMB,AFR,1,2024,Surveillance,1,,A,18,1,,,,,,,,,,,,,241,18,,,,1,,,,18,,,,,,,
Gambia,GMB,AFR,2,2024,Survey,1,,A,80,,1.09,0.15,7.38,,,,,,,,,,95,,1.17,0.47,7.82,,5.71,2.24,13.76,,1.25,0.18,8.34,,4.17,1.38,11.96
Gambia,GMB,AFR,3,2023,Surveillance,1,,A,,,,,,,,,,,,,,,140,9,,,,,,,,,,,,,,,
Gambia,GMB,AFR,4,2022,Surveillance,1,,R,,,,,,,,,,,,,,,143,9,,,,,,,,,,,,,,,
Gambia,GMB,AFR,5,2021,Surveillance,1,,R,0,0,,,,,,,,,,,,,117,9,,,,0,,,,0,,,,,,,
Gambia,GMB,AFR,6,2000,Survey,1,,A,15,,0.0,0.0,18.1,,0.0,0.0,18.1,,,,,,,,,,,,,,,,,,,,0.0,0.0,18.1
Guinea-Bissau,GNB,AFR,1,2020,Surveillance,1,,R,,,,,,,,,,,,,,,24,13,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,AFR,1,2024,Surveillance,1,,A,15,15,,,,,,,,,,,,,250,15,,,,15,,,,15,,,,,,,
Equatorial Guinea,GNQ,AFR,2,2018,Surveillance,1,,R,,,,,,,,,,,,,,,87,17,,,,,,,,,,,,,,,
Equatorial Guinea,GNQ,AFR,3,2016,Surveillance,1,,R,,,,,,,,,,103,30,,,,,,,,,,,,,,,,,,,,
Greece,GRC,EUR,1,2020,Surveillance,1,,A,16,1,,,,,,,,,,,,,16,1,,,,1,,,,1,,,,,,,
Greece,GRC,EUR,2,2010,Surveillance,1,,A,11,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Greece,GRC,EUR,3,2009,Surveillance,1,,A,14,4,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,
Greece,GRC,EUR,4,2007,Surveillance,1,,A,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Greece,GRC,EUR,5,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grenada,GRD,AMR,1,2023,Surveillance,1,,R,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Greenland,GRL,EUR,1,2018,Surveillance,1,,A,,,,,,,,,,,,,,,5,0,,,,,,,,,,,,,,,
Guatemala,GTM,AMR,1,2024,Surveillance,1,,R,340,9,,,,,,,,,,,,,340,19,,,,30,,,,19,,,,,,,
Guatemala,GTM,AMR,2,2023,Surveillance,1,,A,345,12,,,,,,,,,,,,,345,22,,,,25,,,,22,,,,,,,
Guatemala,GTM,AMR,3,2022,Surveillance,1,,A,245,3,,,,,,,,,,,,,245,13,,,,13,,,,13,,,,,,,
Guatemala,GTM,AMR,4,2021,Surveillance,1,,A,111,6,,,,,,,,,,,,,235,30,,,,55,,,,27,,,,,,,
Guatemala,GTM,AMR,5,2020,Surveillance,1,,R,174,9,,,,,,,,,,,,,174,23,,,,33,,,,23,,,,,,,
Guatemala,GTM,AMR,6,2019,Surveillance,1,,R,39,14,,,,,,,,,,,,,213,25,,,,27,,,,14,,,,,,,
Guatemala,GTM,AMR,7,2002,Survey,1,,A,155,,26.45,19.7,34.13,,2.58,0.71,6.48,,,,,,,,,,,,,,,,,,,,9.68,5.52,15.46
Guam,GUM,WPR,1,2021,Surveillance,1,,A,2,0,,,,,,,,,,,,,2,0,,,,0,,,,0,,,,,,,
Guam,GUM,WPR,2,2020,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,1,,,,0,,,,,,,
Guam,GUM,WPR,3,2018,Surveillance,1,,A,3,0,,,,,,,,,,,,,4,0,,,,0,,,,0,,,,,,,
Guam,GUM,WPR,4,2017,Surveillance,1,,A,1,1,,,,,,,,,,,,,1,1,,,,1,,,,1,,,,,,,
Guam,GUM,WPR,5,2016,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Guam,GUM,WPR,6,2012,Surveillance,1,,A,0,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Guam,GUM,WPR,7,2011,Surveillance,1,,A,2,0,,,,0,,,,0,0,,,,,,,,,,,,,,,,,0,,,
Guam,GUM,WPR,8,2010,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Guam,GUM,WPR,9,2009,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Guam,GUM,WPR,10,2008,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,11,2007,pre-2010 TME data collection,1,,A,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,12,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,13,2005,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guam,GUM,WPR,14,2004,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,AMR,1,2021,Surveillance,1,,A,0,0,,,,,,,,,,,,,57,3,,,,0,,,,0,,,,,,,
Guyana,GUY,AMR,2,2019,Surveillance,1,,A,0,0,,,,,,,,,,,,,84,4,,,,0,,,,0,,,,,,,
Guyana,GUY,AMR,3,2017,Surveillance,1,,A,0,0,,,,,,,,,,,,,73,9,,,,0,,,,0,,,,,,,
Guyana,GUY,AMR,4,2016,Surveillance,1,,R,0,0,,,,0,,,,52,9,,,,,,,,,,,,,,,,,0,,,
"China, Hong Kong SAR",HKG,WPR,1,2024,Surveillance,1,,A,146,3,,,,,,,,,,,,,146,4,,,,15,,,,4,,,,,,,
"China, Hong Kong SAR",HKG,WPR,2,2023,Surveillance,1,,A,125,7,,,,,,,,,,,,,125,7,,,,18,,,,7,,,,,,,
"China, Hong Kong SAR",HKG,WPR,3,2022,Surveillance,1,,A,142,5,,,,,,,,,,,,,142,7,,,,22,,,,7,,,,,,,
"China, Hong Kong SAR",HKG,WPR,4,2021,Surveillance,1,,A,156,4,,,,,,,,,,,,,156,6,,,,10,,,,6,,,,,,,
"China, Hong Kong SAR",HKG,WPR,5,2020,Surveillance,1,,A,159,1,,,,,,,,,,,,,159,2,,,,10,,,,2,,,,,,,
"China, Hong Kong SAR",HKG,WPR,6,2019,Surveillance,1,,A,176,5,,,,,,,,,,,,,176,5,,,,29,,,,5,,,,,,,
"China, Hong Kong SAR",HKG,WPR,7,2017,Surveillance,1,,A,194,8,,,,,,,,,,,,,194,9,,,,22,,,,9,,,,,,,
"China, Hong Kong SAR",HKG,WPR,8,2011,Surveillance,1,,A,207,6,,,,1,,,,0,0,,,,,,,,,,,,,,,,,6,,,
"China, Hong Kong SAR",HKG,WPR,9,2009,Surveillance,1,,A,234,6,,,,0,,,,,,,,,,,,,,,,,,,,,,12,,,
"China, Hong Kong SAR",HKG,WPR,10,2008,Surveillance,1,,A,310,10,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,
"China, Hong Kong SAR",HKG,WPR,11,2007,Surveillance,1,,A,335,6,,,,0,,,,,,,,,,,,,,,,,,,,,,24,,,
"China, Hong Kong SAR",HKG,WPR,12,2005,Surveillance,1,,A,163,13,,,,3,,,,,,,,,,,,,,,,,,,,,,15,,,
"China, Hong Kong SAR",HKG,WPR,13,2004,Surveillance,1,,A,373,14,,,,1,,,,,,,,,,,,,,,,,,,,,,25,,,
"China, Hong Kong SAR",HKG,WPR,14,2001,Surveillance,1,,A,169,19,,,,0,,,,,,,,,,,,,,,,,,,,,,13,,,
"China, Hong Kong SAR",HKG,WPR,15,2000,Surveillance,1,,A,207,19,,,,0,,,,,,,,,,,,,,,,,,,,,,22,,,
"China, Hong Kong SAR",HKG,WPR,16,1999,Surveillance,1,,A,220,17,,,,0,,,,,,,,,,,,,,,,,,,,,,19,,,
"China, Hong Kong SAR",HKG,WPR,17,1998,Surveillance,1,,A,266,30,,,,4,,,,,,,,,,,,,,,,,,,,,,19,,,
"China, Hong Kong SAR",HKG,WPR,18,1997,Surveillance,1,,A,314,24,,,,5,,,,,,,,,,,,,,,,,,,,,,36,,,
"China, Hong Kong SAR",HKG,WPR,19,1996,Surveillance,1,,A,783,75,,,,16,,,,,,,,,,,,,,,,,,,,,,61,,,
Honduras,HND,AMR,1,2022,Surveillance,1,,R,0,0,,,,,,,,,,,,,125,4,,,,0,,,,0,,,,,,,
Honduras,HND,AMR,2,2020,Surveillance,1,,R,26,0,,,,,,,,,,,,,93,7,,,,0,,,,7,,,,,,,
Honduras,HND,AMR,3,2018,Surveillance,1,,R,104,3,,,,,,,,,,,,,222,7,,,,4,,,,10,,,,,,,
Honduras,HND,AMR,4,2017,Surveillance,1,,R,112,6,,,,,,,,,,,,,202,8,,,,10,,,,14,,,,,,,
Honduras,HND,AMR,5,2004,Survey,1,,A,73,,12.33,5.8,22.12,,8.22,3.08,17.04,,,,,,,,,,,,,,,,,,,,12.33,5.8,22.12
Croatia,HRV,EUR,1,2022,Surveillance,1,,R,7,0,,,,,,,,,,,,,7,1,,,,0,,,,1,,,,,,,
Croatia,HRV,EUR,2,2020,Surveillance,1,,R,6,1,,,,,,,,,,,,,6,1,,,,3,,,,1,,,,,,,
Croatia,HRV,EUR,3,2018,Surveillance,1,,A,16,1,,,,,,,,,,,,,16,1,,,,1,,,,1,,,,,,,
Croatia,HRV,EUR,4,2015,Surveillance,1,,A,21,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Croatia,HRV,EUR,5,2014,Surveillance,1,,A,29,2,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Croatia,HRV,EUR,6,2013,Surveillance,1,,A,14,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Croatia,HRV,EUR,7,2012,Surveillance,1,,A,28,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Croatia,HRV,EUR,8,2011,Surveillance,1,,A,40,1,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,
Croatia,HRV,EUR,9,2006,pre-2010 TME data collection,1,,A,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Croatia,HRV,EUR,10,2005,Surveillance,1,,A,61,3,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Croatia,HRV,EUR,11,2004,Surveillance,1,,A,88,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Croatia,HRV,EUR,12,2003,Surveillance,1,,A,105,4,,,,1,,,,,,,,,,,,,,,,,,,,,,3,,,
Croatia,HRV,EUR,13,2002,Surveillance,1,,A,97,2,,,,1,,,,,,,,,,,,,,,,,,,,,,4,,,
Croatia,HRV,EUR,14,2001,Surveillance,1,,A,93,3,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,
Croatia,HRV,EUR,15,2000,Surveillance,1,,A,99,1,,,,2,,,,,,,,,,,,,,,,,,,,,,3,,,
Croatia,HRV,EUR,16,1999,Surveillance,1,,A,93,2,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,
Hungary,HUN,EUR,1,2024,Surveillance,1,,A,13,1,,,,,,,,,,,,,15,1,,,,1,,,,1,,,,,,,
Hungary,HUN,EUR,2,2022,Surveillance,1,,A,13,1,,,,,,,,,,,,,13,1,,,,2,,,,1,,,,,,,
Hungary,HUN,EUR,3,2021,Surveillance,1,,A,23,5,,,,,,,,,,,,,23,5,,,,6,,,,5,,,,,,,
Hungary,HUN,EUR,4,2020,Surveillance,1,,A,21,3,,,,,,,,,,,,,21,5,,,,5,,,,5,,,,,,,
Hungary,HUN,EUR,5,2010,Surveillance,1,,A,86,7,,,,0,,,,,,,,,,,,,,,,,,,,,,6,,,
Hungary,HUN,EUR,6,2009,Surveillance,1,,A,49,4,,,,0,,,,,,,,,,,,,,,,,,,,,,5,,,
Indonesia,IDN,WPR,1,2024,Surveillance,1,,A,6195,1745,,,,,,,,,,,,,24949,4384,,,,2266,,,,2566,,,,,,,
Indonesia,IDN,WPR,2,2023,Surveillance,1,,A,4918,1797,,,,,,,,,,,,,27307,4882,,,,2062,,,,2433,,,,,,,
Indonesia,IDN,WPR,3,2021,Surveillance,1,,R,1685,1225,,,,,,,,,,,,,15437,3814,,,,1225,,,,1685,,,,,,,
Indonesia,IDN,WPR,4,2018,Survey,1,,A,,,,,,,,,,,,,,,532,,13.0,9.0,18.2,,,,,,,,,,,,
Indonesia,IDN,WPR,5,2017,Surveillance,1,,R,1778,1356,,,,,,,,,,,,,16660,3882,,,,1418,,,,1628,,,,,,,
India,IND,SEA,1,2024,Surveillance,1,,A,40278,4780,,,,,,,,,,,,,111153,14926,,,,10683,,,,6655,,,,,,,
India,IND,SEA,2,2016,Survey,1,,A,1893,,11.6,10.2,13.2,,,,,1896,,11.6,10.0,13.2,1893,,11.7,10.3,13.2,,25.1,23.1,27.1,,11.7,10.3,13.2,,,,
Ireland,IRL,EUR,1,2023,Surveillance,1,,R,9,0,,,,,,,,,,,,,9,0,,,,0,,,,0,,,,,,,
Ireland,IRL,EUR,2,2021,Surveillance,1,,R,4,1,,,,,,,,,,,,,4,2,,,,1,,,,2,,,,,,,
Ireland,IRL,EUR,3,2020,Surveillance,1,,R,3,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Ireland,IRL,EUR,4,2019,Surveillance,1,,R,9,1,,,,,,,,,,,,,9,1,,,,1,,,,1,,,,,,,
Ireland,IRL,EUR,5,2018,Surveillance,1,,R,7,0,,,,,,,,,,,,,8,1,,,,0,,,,0,,,,,,,
Ireland,IRL,EUR,6,2015,Surveillance,1,,A,10,0,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Ireland,IRL,EUR,7,2014,Surveillance,1,,A,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Ireland,IRL,EUR,8,2013,Surveillance,1,,A,12,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Ireland,IRL,EUR,9,2012,Surveillance,1,,A,17,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Ireland,IRL,EUR,10,2011,Surveillance,1,,A,14,1,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Ireland,IRL,EUR,11,2010,Surveillance,1,,A,24,0,,,,0,,,,,,,,,,,,,,,,,,,,,,2,,,
Ireland,IRL,EUR,12,2009,Surveillance,1,,A,30,1,,,,0,,,,,,,,,,,,,,,,,,,,,,3,,,
Ireland,IRL,EUR,13,2007,pre-2010 TME data collection,1,,A,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,14,2006,pre-2010 TME data collection,1,,A,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,EUR,15,2005,Surveillance,1,,A,10,1,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Ireland,IRL,EUR,16,2004,Surveillance,1,,A,9,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Ireland,IRL,EUR,17,2003,Surveillance,1,,A,10,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Ireland,IRL,EUR,18,2002,Surveillance,1,,A,11,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Ireland,IRL,EUR,19,2001,Surveillance,1,,A,14,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Ireland,IRL,EUR,20,2000,Surveillance,1,,A,26,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Ireland,IRL,EUR,21,1999,Surveillance,1,,A,22,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iran (Islamic Republic of),IRN,EMR,1,2024,Surveillance,1,,R,235,16,,,,,,,,,,,,,397,28,,,,46,,,,28,,,,,,,
Iran (Islamic Republic of),IRN,EMR,2,2022,Surveillance,1,,R,228,10,,,,,,,,,,,,,378,20,,,,48,,,,20,,,,,,,
Iran (Islamic Republic of),IRN,EMR,3,2021,Surveillance,1,,R,235,14,,,,,,,,,,,,,263,20,,,,44,,,,20,,,,,,,
Iran (Islamic Republic of),IRN,EMR,4,2016,Surveillance,1,,R,434,22,,,,14,,,,0,0,,,,,,,,,,,,,,,,,24,,,
Iran (Islamic Republic of),IRN,EMR,5,2014,Survey,1,,A,107,,12.4,6.2,18.5,,0.0,0.0,3.4,,,,,,,,,,,,,,,,,,,,2.8,0.6,8.0
Iran (Islamic Republic of),IRN,EMR,6,1998,Survey,1,,A,56,,48.21,34.66,61.97,,1.79,0.05,9.55,,,,,,,,,,,,,,,,,,,,1.79,0.05,9.55
Iraq,IRQ,EMR,1,2024,Surveillance,1,,A,249,68,,,,,,,,,,,,,249,78,,,,68,,,,78,,,,,,,
Iraq,IRQ,EMR,2,2023,Surveillance,1,,A,176,25,,,,,,,,,,,,,176,48,,,,26,,,,48,,,,,,,
Iraq,IRQ,EMR,3,2022,Surveillance,1,,R,194,16,,,,,,,,,,,,,194,99,,,,19,,,,99,,,,,,,
Iraq,IRQ,EMR,4,2021,Surveillance,1,,R,149,50,,,,,,,,,,,,,149,57,,,,54,,,,57,,,,,,,
Iraq,IRQ,EMR,5,2020,Surveillance,1,,R,143,49,,,,,,,,,,,,,143,68,,,,67,,,,68,,,,,,,
Iraq,IRQ,EMR,6,2018,Surveillance,1,,R,76,37,,,,,,,,,,,,,244,44,,,,46,,,,37,,,,,,,
Iraq,IRQ,EMR,7,2017,Surveillance,1,,R,301,95,,,,,,,,,,,,,301,90,,,,164,,,,134,,,,,,,
Iraq,IRQ,EMR,8,2013,Survey,1,,A,154,,19.7,12.5,26.8,,4.3,1.6,9.1,,,,,,,,,,,,,,,,,,,,7.9,4.0,13.6
Iceland,ISL,EUR,1,2022,Surveillance,1,,R,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Iceland,ISL,EUR,2,2017,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Iceland,ISL,EUR,3,2016,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,4,2015,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,5,2014,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,6,2013,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,7,2012,Surveillance,1,,A,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,8,2011,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,9,2010,Surveillance,1,,A,0,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,10,2009,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,11,2008,Surveillance,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,12,2007,pre-2010 TME data collection,1,,A,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,13,2006,pre-2010 TME data collection,1,,A,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Iceland,ISL,EUR,14,2005,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,15,2004,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,16,2001,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,17,2000,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Iceland,ISL,EUR,18,1999,Surveillance,1,,A,1,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Israel,ISR,EUR,1,2024,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,2,2023,Surveillance,1,,A,3,0,,,,,,,,,,,,,3,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,3,2022,Surveillance,1,,A,5,0,,,,,,,,,,,,,5,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,4,2021,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,5,2020,Surveillance,1,,A,1,0,,,,,,,,,,,,,1,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,6,2018,Surveillance,1,,A,6,0,,,,,,,,,,,,,6,0,,,,0,,,,0,,,,,,,
Israel,ISR,EUR,7,2017,Surveillance,1,,A,2,1,,,,,,,,,,,,,2,1,,,,1,,,,1,,,,,,,
Israel,ISR,EUR,8,2016,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Israel,ISR,EUR,9,2015,Surveillance,1,,A,6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,0,,,
Israel,ISR,EUR,10,2014,Surveillance,1,,A,4,2,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Israel,ISR,EUR,11,2013,Surveillance,1,,A,1,1,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
Israel,ISR,EUR,12,2012,Surveillance,1,,A,6,2,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Israel,ISR,EUR,13,2011,Surveillance,1,,A,9,1,,,,1,,,,0,0,,,,,,,,,,,,,,,,,1,,,
Israel,ISR,EUR,14,2010,Surveillance,1,,A,2,0,,,,0,,,,,,,,,,,,,,,,,,,,,,1,,,
Israel,ISR,EUR,15,2009,Surveillance,1,,A,8,2,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,
